NAME,POSTCODE,LATITUDE,LONGITUDE,STATE_NAME
Cockatoo,4419,-25.691776,150.195267,QLD
Cockatoo Island,6731,-16.093914,123.609184,WA
Cockatoo Valley,5351,-34.617733,138.838074,SA
Cockburn,5440,-32.130112,140.737656,SA
Cockburn Central,6164,-32.12114,115.848358,WA
Cocklebiddy,6443,-32.037457,126.096344,WA
Cockwhy,2539,-35.558437,150.317902,NSW
Coconut Grove,810,-12.390163,130.852905,NT
Coconut Island,4875,-20.268946,148.72168,QLD
Coconuts,4860,-17.504524,146.062988,QLD
Cocoroc,3030,-37.968334,144.56308,VIC
Codjatotine,6308,-32.662468,116.820473,WA
Codrington,2471,-28.967745,153.244522,NSW
Codrington,3285,-38.266335,141.952072,VIC
Coen,4871,-13.945344,143.199219,QLD
Coes Creek,4560,-26.647993,152.945526,QLD
Coffee Camp,2480,-28.653221,153.217865,NSW
Coffin Bay,5607,-34.622803,135.471558,SA
Coffs Harbour,2450,-30.296312,153.115677,NSW
Coffs Harbour Jetty,2450,-30.299885,153.137314,NSW
Coffs Harbour Plaza,2450,-30.303406,153.12442,NSW
Coggan,2849,-32.356663,150.099991,NSW
Coghills Creek,3364,-37.38567,143.759171,VIC
Cogra Bay,2083,-33.52026,151.224472,NSW
Cohuna,3568,-35.809471,144.222382,VIC
Coila,2537,-36.013393,150.09465,NSW
Coimadai,3340,-37.596039,144.467056,VIC
Cokum,3542,-35.758137,143.283798,VIC
Colac,3250,-38.331356,143.585205,VIC
Colac Colac,3707,-36.215237,147.850525,VIC
Colac East,3250,-38.334808,143.611694,VIC
Colac West,3250,-38.335609,143.557831,VIC
Colbinabbin,3559,-36.590294,144.795456,VIC
Colbrook,3342,-37.528545,144.223114,VIC
Cold Harbour,6302,-31.901138,116.785881,WA
Coldstream,2462,-29.617748,153.105621,NSW
Coldstream,3770,-37.724602,145.379623,VIC
Coleambally,2707,-34.80756,145.757843,NSW
Colebatch,5266,-35.937088,139.69101,SA
Colebee,2761,-33.728642,150.847824,NSW
Colebrook,7027,-42.543327,147.337326,TAS
Coledale,2515,-34.291218,150.944794,NSW
Coleraine,3315,-37.598267,141.691147,VIC
Coles,5272,-37.254673,140.435196,SA
Coles Bay,7215,-42.121655,148.288284,TAS
Coles Creek,4570,-26.369221,152.754623,QLD
Colevale,4808,-19.485474,147.32988,QLD
Coleyville,4307,-27.809797,152.56636,QLD
Colignan,3494,-34.528114,142.367126,VIC
Colinroobie,2700,-34.4519,146.580429,NSW
Colinton,2626,-35.861286,149.158051,NSW
Colinton,4306,-26.945726,152.274399,QLD
Collanilling,6315,-33.247658,117.510178,WA
Collarenebri,2833,-29.228212,148.554382,NSW
Collaroy,2097,-33.731979,151.300568,NSW
Collaroy,4707,-22.279564,149.319519,QLD
Collaroy Beach,2097,-33.729996,151.301254,NSW
Collaroy Plateau,2097,-33.728065,151.286514,NSW
Collector,2581,-34.912041,149.439148,NSW
College Grove,6230,-33.374611,115.647324,WA
College Park,5069,-34.91568,138.622116,SA
College View,4343,-27.561699,152.345001,QLD
Collendina,2646,-35.973019,146.22522,NSW
Collerina,2839,-29.703585,146.663727,NSW
Collett Creek,822,-12.863192,130.93602,NT
Colley,5671,-33.062019,134.643921,SA
Collie,2827,-31.662857,148.306152,NSW
Collie,6225,-33.358871,116.154037,WA
Collie Burn,6225,-33.400623,116.191223,WA
Collingullie,2650,-35.088238,147.12796,NSW
Collingwood,2850,-32.601128,149.45314,NSW
Collingwood,3066,-37.800961,144.98735,VIC
Collingwood Heights,6330,-34.993027,117.918732,WA
Collingwood North,3066,-37.803123,144.983658,VIC
Collingwood Park,4301,-27.61408,152.860489,QLD
Collingwood Park,6330,-35.003181,117.918365,WA
Collins,6260,-34.452,116.110695,WA
Collins Creek,2474,-28.473261,153.034729,NSW
Collins Street East,8003,-37.81768,144.957596,VIC
Collins Street West,8007,-37.81768,144.957596,VIC
Collinsfield,5555,-33.614117,138.205154,SA
Collinsvale,7012,-42.843277,147.192963,TAS
Collinsville,4804,-20.553047,147.844315,QLD
Collinsville,5418,-33.439766,139.114975,SA
Collinswood,5081,-34.885494,138.618011,SA
Colliver,3630,-36.401829,145.401306,VIC
Collombatti,2440,-30.937843,152.74115,NSW
Collum Collum,2460,-29.244383,152.472778,NSW
Colly Blue,2343,-31.45677,150.142822,NSW
Colo,2756,-33.43409,150.827713,NSW
Colo,2795,-33.786171,149.264603,NSW
Colo Heights,2756,-33.368725,150.723114,NSW
Colo Vale,2575,-34.40097,150.482666,NSW
Colonel Light Gardens,5041,-34.987213,138.592651,SA
Colongra,2262,-33.211506,151.53595,NSW
Colosseum,4677,-24.378483,151.527664,QLD
Colton,5670,-33.447727,134.914825,SA
Columbia,4820,-20.0623,146.280914,QLD
Columboola,4415,-26.6702,150.339203,QLD
Colyton,2760,-33.785992,150.799667,NSW
Comara,2440,-30.773901,152.373337,NSW
Comaum,5277,-37.231777,140.934219,SA
Combaning,2666,-34.457016,147.673019,NSW
Combara,2829,-31.115408,148.376617,NSW
Comberton,2540,-34.972057,150.625565,NSW
Combienbar,3889,-37.398949,149.013641,VIC
Combo,2330,-32.552029,151.182938,NSW
Comboyne,2429,-31.604715,152.466934,NSW
Come By Chance,2832,-30.369598,148.486557,NSW
Comerong Island,2540,-34.86586,150.73645,NSW
Comet,4702,-23.604982,148.546173,QLD
Commissariat Point,5710,-32.59882,137.761292,SA
Commissioners Creek,2484,-28.489634,153.316681,NSW
Commissioners Flat,4514,-26.860975,152.826645,QLD
Commodine,6311,-32.773537,117.304924,WA
Como,2226,-34.004177,151.068985,NSW
Como,4571,-26.202757,152.96817,QLD
Como,6152,-31.994368,115.859749,WA
Como,6952,-32.001835,115.896217,WA
Comobella,2820,-32.351868,148.965378,NSW
Comoon Loop,4858,-17.561371,146.036148,QLD
Compton,5291,-37.828167,140.744766,SA
Cona Creek,4722,-24.214333,147.887299,QLD
Conara,7211,-41.828259,147.437637,TAS
Conargo,2710,-35.302925,145.181427,NSW
Concongella,3384,-37.05809,142.777145,VIC
Concord,2137,-33.856281,151.103073,NSW
Concord Repatriation Hospital,2139,-31.253218,146.921097,NSW
Concord West,2138,-33.847893,151.087143,NSW
Concordia,5118,-34.594936,138.776382,SA
Condah,3303,-37.956799,141.745758,VIC
Condah Swamp,3286,-37.969265,141.833572,VIC
Condamine,4416,-26.926502,150.132339,QLD
Condamine Farms,4357,-27.913984,150.941269,QLD
Condamine Plains,4352,-27.691933,151.31163,QLD
Condell Park,2200,-33.922016,151.011826,NSW
Conder,2906,-35.456673,149.093506,ACT
Condingup,6450,-33.747696,122.526924,WA
Condobolin,2877,-33.088951,147.151062,NSW
Condon,4815,-19.333773,146.723709,QLD
Condong,2484,-28.311773,153.436249,NSW
Condowie,5464,-33.798889,138.345978,SA
Coneac,2422,-31.854803,151.820541,NSW
Congarinni,2447,-30.752989,152.879608,NSW
Congarinni North,2447,-30.703497,152.911148,NSW
Congewai,2325,-32.993526,151.327698,NSW
Congo,2537,-35.953827,150.154175,NSW
Congupna,3633,-36.292713,145.480392,VIC
Conimbia,2829,-30.751364,148.048172,NSW
Coningham,7054,-43.076492,147.274445,TAS
Coniston,2500,-34.435642,150.885864,NSW
Conjola,2539,-35.22049,150.435486,NSW
Conjola Park,2539,-35.263138,150.442001,NSW
Conjuboy,4871,-18.883085,144.535034,QLD
Conmurra,5272,-37.134365,140.172714,SA
Connellan,870,-23.775505,133.90892,NT
Connells Point,2221,-33.98616,151.097168,NSW
Connellys Marsh,7173,-42.882359,147.718887,TAS
Connewarre,3227,-38.262672,144.396927,VIC
Connewirricoo,3318,-37.184582,141.474716,VIC
Connolly,6027,-31.753332,115.749992,WA
Conondale,4552,-26.712025,152.700043,QLD
Constitution Hill,2145,-33.792034,150.974854,NSW
Consuelo,4702,-24.628702,148.306229,QLD
Contine,6311,-32.799355,117.045387,WA
Conway,4800,-20.466858,148.734848,QLD
Conway Beach,4800,-20.47835,148.738907,QLD
Coober Pedy,5723,-28.857347,134.925339,SA
Coobowie,5583,-35.044132,137.731567,SA
Coochiemudlo Island,4184,-27.573912,153.332367,QLD
Coochin,4310,-28.099489,152.643082,QLD
Coochin Creek,4519,-26.906235,153.069214,QLD
Coodanup,6210,-32.547737,115.750519,WA
Cooee,7320,-41.041275,145.876251,TAS
Cooee Bay,4703,-23.144629,150.762085,QLD
Cooeeimbardi,4313,-27.108057,152.487183,QLD
Coogee,2034,-33.920647,151.255249,NSW
Coogee,6166,-32.117855,115.770309,WA
Coojar,3315,-37.348057,141.685516,VIC
Cook,2614,-35.258881,149.06398,ACT
Cook,5710,-30.863417,130.466187,SA
Cookamidgera,2870,-33.20277,148.300858,NSW
Cookardinia,2650,-35.556118,147.23288,NSW
Cooke Plains,5261,-35.381878,139.56691,SA
Cookernup,6220,-32.994652,115.892342,WA
Cooks Gap,2850,-32.370285,149.71904,NSW
Cooks Hill,2300,-32.931423,151.77179,NSW
Cooks Myalls,2870,-33.033504,147.997787,NSW
Cooktown,4895,-15.468141,145.250504,QLD
Coolabah,2831,-31.028063,146.713852,NSW
Coolabine,4574,-26.587505,152.751495,QLD
Coolabunia,4610,-26.59115,151.90567,QLD
Coolac,2727,-34.899586,148.15979,NSW
Cooladar Hill,6638,-28.440556,118.245766,WA
Cooladdi,4479,-26.685324,145.58017,QLD
Coolagolite,2550,-36.44025,149.973785,NSW
Coolah,2843,-31.784567,149.748734,NSW
Coolalinga,839,-19.491411,132.550964,NT
Coolamon,2701,-34.817364,147.197922,NSW
Coolana,4311,-27.517817,152.552246,QLD
Coolangatta,2535,-34.851299,150.727966,NSW
Coolangatta,4225,-28.16835,153.538483,QLD
Coolangubra,2550,-37.003487,149.426407,NSW
Coolaroo,3048,-37.658878,144.935593,VIC
Coolatai,2402,-29.252047,150.750534,NSW
Coolbaggie,2830,-32.050495,148.484665,NSW
Coolbellup,6163,-32.083019,115.806839,WA
Coolbie,4850,-18.905264,146.2444,QLD
Coolbinia,6050,-31.914856,115.849243,WA
Coolcalalaya,6532,-27.656305,114.981949,WA
Cooleman,2611,-35.654533,148.708252,NSW
Cooleys Creek,2729,-35.335777,148.084167,NSW
Coolgardie,2478,-28.91293,153.460464,NSW
Coolgardie,6429,-30.954655,121.164894,WA
Coolillie,5670,-33.40255,135.209335,SA
Cooljarloo,6507,-30.662931,115.353416,WA
Coolmunda,4387,-28.408407,151.226044,QLD
Coolongolook,2423,-32.216766,152.322632,NSW
Cooloola,4580,-26.014584,153.023575,QLD
Cooloola Cove,4580,-25.970289,152.987,QLD
Cooloolabin,4560,-26.550434,152.891571,QLD
Cooloongup,6168,-32.295315,115.761711,WA
Coolringdon,2630,-36.260811,149.017273,NSW
Cooltong,5341,-34.083965,140.678024,SA
Coolum Beach,4573,-26.528446,153.090683,QLD
Coolumbooka,2632,-36.940067,149.336014,NSW
Coolumburra,2622,-35.043396,150.103683,NSW
Coolup,6214,-32.739994,115.874542,WA
Cooma,2630,-36.235283,149.125275,NSW
Cooma,3616,-36.411785,145.068207,VIC
Cooma North,2630,-36.315014,149.19606,NSW
Coomalbidgup,6450,-33.738152,121.298233,WA
Coomalie Creek,822,-13.017443,131.121719,NT
Coomandook,5261,-35.474293,139.703308,SA
Coomba Bay,2428,-32.270504,152.441742,NSW
Coomba Park,2428,-32.239178,152.473251,NSW
Coombabah,4216,-27.899984,153.3862,QLD
Coombadjha,2460,-29.34165,152.511795,NSW
Coombe,5267,-35.978714,140.253098,SA
Coombell,2470,-29.013876,152.972382,NSW
Coomberdale,6512,-30.465372,116.037224,WA
Coomboona,3629,-36.276726,145.313538,VIC
Coomealla,2717,-34.085377,142.074524,NSW
Coomera,4209,-27.861525,153.312012,QLD
Coominglah,4630,-24.771524,150.816727,QLD
Coominglah Forest,4630,-24.827888,150.926956,QLD
Coominya,4311,-27.392046,152.501251,QLD
Coomoo,4702,-23.813618,149.547974,QLD
Coomoo Coomoo,2343,-31.584953,150.112625,NSW
Coomoora,3461,-37.329609,144.187317,VIC
Coomooroo,5431,-32.671932,138.50412,SA
Coomrith,4422,-27.521612,149.575287,QLD
Coomunga,5607,-34.644814,135.710114,SA
Coonabarabran,2357,-31.273912,149.27742,NSW
Coonabidgee,6503,-31.359772,115.856628,WA
Coonalpyn,5265,-35.696339,139.857208,SA
Coonamble,2829,-30.952452,148.388687,NSW
Coonambula,4626,-25.569672,151.162415,QLD
Coonamia,5540,-33.191895,138.039368,SA
Coonarr,4670,-24.958614,152.484924,QLD
Coonawarra,820,-12.43059,130.911804,NT
Coonawarra,5263,-37.294216,140.824829,SA
Coondle,6566,-31.475479,116.440475,WA
Coondoo,4570,-26.188875,152.885757,QLD
Coongbar,2469,-29.111263,152.717102,NSW
Coongoola,4490,-27.65379,145.903824,QLD
Coongulla,3860,-37.894897,146.784302,VIC
Coonooer Bridge,3477,-36.473736,143.315292,VIC
Coonooer West,3477,-36.42416,143.215698,VIC
Cooperabung,2441,-31.268244,152.794113,NSW
Coopernook,2426,-31.825218,152.6138,NSW
Coopers Creek,3825,-37.982597,146.42598,VIC
Coopers Creek,5731,-28.628601,153.407532,SA
Coopers Gully,2550,-36.647602,149.794617,NSW
Coopers Plains,4108,-27.56459,153.039276,QLD
Coopers Shoot,2479,-28.693552,153.56987,NSW
Cooplacurripa,2424,-31.597355,151.920425,NSW
Coorabell,2479,-28.637093,153.500183,NSW
Coorabie,5690,-31.901617,132.296982,SA
Coorada,4420,-25.027256,149.525162,QLD
Cooran,4569,-26.337641,152.808823,QLD
Cooranbong,2265,-33.056721,151.455215,NSW
Cooriemungle,3268,-38.54108,143.078644,VIC
Cooroibah,4565,-26.374166,152.975922,QLD
Coorong,5264,-35.90324,139.487289,SA
Cooroo Lands,4860,-17.521173,145.908356,QLD
Coorooman,4702,-23.264221,150.724716,QLD
Coorow,6515,-29.881071,116.020706,WA
Cooroy,4563,-26.417677,152.911758,QLD
Cooroy Mountain,4563,-26.4282,152.939911,QLD
Coorparoo,4151,-27.50058,153.058914,QLD
Coorparoo Bc,4151,-27.50058,153.058914,QLD
Coorumba,4860,-17.568132,145.911346,QLD
Coorumbene,4702,-24.546242,148.698166,QLD
Cootamundra,2590,-34.638931,148.024384,NSW
Cootharaba,4565,-26.328096,152.903717,QLD
Cootra,5650,-33.269833,135.938461,SA
Cootralantra,2628,-36.289757,148.856888,NSW
Coowonga,4702,-23.315571,150.738861,QLD
Cooya Beach,4873,-16.4484,145.407928,QLD
Cooya Pooya,6714,-20.888723,117.00341,WA
Cooyal,2850,-32.450649,149.756973,NSW
Cooyar,4402,-26.983078,151.831284,QLD
Copacabana,2251,-33.490547,151.431396,NSW
Cope,2852,-32.281136,149.668243,NSW
Cope Cope,3480,-36.461445,143.059738,VIC
Copeland,2422,-31.993744,151.84137,NSW
Copeton,2360,-30.009836,150.918869,NSW
Copeville,5308,-34.794292,139.848877,SA
Copley,5732,-30.558428,138.422714,SA
Copley,6562,-31.772564,116.511459,WA
Copmanhurst,2460,-29.585245,152.777588,NSW
Coppabella,2644,-35.746845,147.753403,NSW
Coppabella,4741,-22.004116,148.327835,QLD
Copperhannia,2795,-33.894688,149.255234,NSW
Copping,7174,-42.827415,147.768585,TAS
Coquette Point,4860,-17.519928,146.064331,QLD
Cora Lynn,3814,-38.141541,145.606354,VIC
Corack,3480,-36.188305,143.026962,VIC
Corack East,3480,-36.16674,143.04184,VIC
Coragulac,3249,-38.264397,143.525818,VIC
Coraki,2471,-28.982882,153.283585,NSW
Coral Bank,3691,-36.615387,147.111191,VIC
Coral Bay,6701,-23.141027,113.776405,WA
Coral Cove,4670,-24.884344,152.482208,QLD
Coralie,4871,-18.259396,141.754242,QLD
Coralville,2443,-31.78878,152.693771,NSW
Coramba,2450,-30.22188,153.014709,NSW
Corang,2622,-35.201771,150.054306,NSW
Corangula,2440,-31.00168,152.67337,NSW
Corbie Hill,2705,-34.571434,146.455963,NSW
Cordalba,4660,-25.158762,152.213364,QLD
Cordeaux,2526,-34.403267,150.821426,NSW
Cordeaux Heights,2526,-34.439987,150.837219,NSW
Cordelia,4850,-18.593962,146.258987,QLD
Cordillo Downs,5731,-26.833332,140.75,SA
Coree,2710,-35.298386,145.505264,NSW
Coreen,2646,-35.748753,146.344864,NSW
Corella,4570,-26.105141,152.639267,QLD
Corfield,4733,-22.187077,143.218048,QLD
Corinda,4075,-27.539707,152.981583,QLD
Corindhap,3352,-37.87466,143.74649,VIC
Corindi Beach,2456,-30.025295,153.194107,NSW
Corinella,2871,-33.453838,147.522171,NSW
Corinella,3984,-38.414597,145.433624,VIC
Coringa,4621,-25.316154,151.976761,QLD
Corinna,7321,-41.649162,145.083298,TAS
Corinthia,6426,-31.14282,119.141273,WA
Corio,3214,-38.075924,144.359024,VIC
Corlette,2315,-32.718712,152.108582,NSW
Corndale,2480,-28.700874,153.365356,NSW
Corndale,3311,-37.527832,141.253693,VIC
Corndale,4610,-26.438148,151.898987,QLD
Cornella,3551,-36.678337,144.756744,VIC
Corney Town,2790,-33.474667,150.177643,NSW
Cornishtown,3683,-36.096947,146.540924,VIC
Cornubia,4130,-27.669743,153.203766,QLD
Cornwall,4455,-26.064405,148.500031,QLD
Cornwall,7215,-41.558468,148.146255,TAS
Cornwallis,2756,-33.605179,150.809601,NSW
Corny Point,5575,-34.925354,137.083405,SA
Corobimilla,2700,-34.867718,146.413406,NSW
Coromandel East,5157,-35.048515,138.642471,SA
Coromandel Valley,5051,-35.041267,138.625763,SA
Coronet Bay,3984,-38.435162,145.444061,VIC
Corop,3559,-36.457706,144.796478,VIC
Corop West,3558,-36.457706,144.796478,VIC
Cororooke,3254,-38.296215,143.525696,VIC
Corowa,2646,-35.997528,146.391205,NSW
Corrabare,2325,-32.951195,151.23819,NSW
Corrigin,6375,-32.330795,117.875206,WA
Corrimal,2518,-34.371357,150.897293,NSW
Corrimal East,2518,-34.37627,150.910599,NSW
Corringle,3888,-37.780586,148.446457,VIC
Corrong,2711,-34.20459,144.461899,NSW
Corrowong,2633,-36.940411,148.838486,NSW
Corryong,3707,-36.196007,147.903992,VIC
Cortlinye,5641,-33.027702,136.29718,SA
Corunna,2546,-36.287964,150.10907,NSW
Corunnun,3249,-38.279846,143.48468,VIC
Cosgrove,3631,-36.347492,145.631607,VIC
Cosgrove,4818,-27.366726,152.834808,QLD
Cosgrove South,3631,-36.417549,145.631622,VIC
Cosmo Newbery,6440,-28.244947,123.52903,WA
Cossack,850,-14.520298,132.182404,NT
Cossack,6720,-20.679279,117.189003,WA
Costello,872,-21.458189,136.65123,NT
Costerfield,3523,-36.876587,144.796432,VIC
Cotham,3101,-37.808655,145.046249,VIC
Cotswold,3465,-37.138577,143.884094,VIC
Cotswold Hills,4350,-27.524696,151.893936,QLD
Cottage Point,2084,-33.615902,151.206802,NSW
Cottesloe,6011,-31.989773,115.753563,WA
Cottesloe,6911,-31.998444,115.763252,WA
Cottles Bridge,3099,-37.623379,145.217819,VIC
Cotton Tree,4558,-26.654297,153.100372,QLD
Cottonvale,4375,-28.521284,151.953842,QLD
Cottonvale,4375,-28.521284,151.953842,NSW
Couch Beach,5575,-34.909866,137.176453,SA
Cougal,2474,-28.367077,152.972244,NSW
Coulson,4310,-27.955381,152.720581,QLD
Coulta,5607,-34.387352,135.465622,SA
Countegany,2630,-36.189209,149.458008,NSW
Courabyra,2653,-35.686317,148.043716,NSW
Couradda,2390,-30.038763,149.97905,NSW
Couragago,2720,-35.125126,148.469482,NSW
Couridjah,2571,-34.233673,150.550339,NSW
Courtenay,6288,-34.190006,115.321953,WA
Couta Rocks,7330,-41.176315,144.71553,TAS
Coutts Crossing,2460,-29.829657,152.891403,NSW
Coverty,4613,-26.249634,151.478241,QLD
Cow Bay,4873,-16.225847,145.430222,QLD
Cow Flat,2795,-33.568394,149.531738,NSW
Cowa,3862,-37.400925,147.176804,VIC
Cowabbie,2652,-34.581951,146.971542,NSW
Cowalellup,6336,-34.084557,118.584778,WA
Cowalla,6503,-31.110527,115.558922,WA
Cowan,2081,-33.576912,151.169449,NSW
Cowan Cowan,4025,-27.129965,153.365662,QLD
Cowandilla,5033,-34.932392,138.561127,SA
Cowangie,3506,-35.176682,141.367996,VIC
Cowaramup,6284,-33.851147,115.102654,WA
Cowcowing,6485,-30.998104,117.454704,WA
Cowell,5602,-33.683617,136.924911,SA
Cowes,3922,-38.451164,145.239044,VIC
Cowirra,5238,-34.904221,139.334244,SA
Cowley,4871,-17.677896,146.062347,QLD
Cowley Beach,4871,-17.695845,146.109787,QLD
Cowley Creek,4871,-17.700846,146.035797,QLD
Cowleys Creek,3268,-38.482494,143.060196,VIC
Cowper,2460,-29.572117,153.077774,NSW
Cowra,2794,-33.834709,148.691223,NSW
Cowrie Point,7321,-40.852676,145.355835,TAS
Cowwarr,3857,-38.013233,146.685059,VIC
Cox Peninsula,822,-12.42682,130.640823,NT
Coxs Creek,2849,-32.723148,150.132355,NSW
Coxs Crown,2849,-32.73011,150.050552,NSW
Coyrecup,6317,-33.675243,117.819305,WA
Crabbes Creek,2483,-28.456844,153.498398,NSW
Crabtree,7109,-42.962135,147.080307,TAS
Crace,2911,-35.219433,149.119247,ACT
Crackenback,2627,-36.442875,148.515335,NSW
Cracow,4719,-25.296932,150.304062,QLD
Cradle Mountain,7306,-41.724613,145.935455,TAS
Cradoc,7109,-43.109493,147.035629,TAS
Cradock,5432,-32.070389,138.49379,SA
Crafers,5152,-34.99728,138.703964,SA
Crafers West,5152,-35.003281,138.700623,SA
Craigburn Farm,5051,-35.033478,138.619781,SA
Craigie,2632,-37.069061,149.050659,NSW
Craigie,3465,-37.103916,143.775848,VIC
Craigie,6025,-31.785027,115.7687,WA
Craigieburn,3064,-37.598442,144.941818,VIC
Craiglie,4877,-16.531858,145.464691,QLD
Craigmore,5114,-34.708046,138.705902,SA
Craignish,4655,-25.282948,152.726028,QLD
Cramphorne,6420,-31.856478,118.607849,WA
Cramps Bay,7030,-41.874466,146.825867,TAS
Cranbourne,3977,-38.108349,145.284424,VIC
Cranbourne East,3977,-38.114628,145.296082,VIC
Cranbourne North,3977,-38.082256,145.279068,VIC
Cranbourne South,3977,-38.149502,145.245239,VIC
Cranbourne West,3977,-38.096088,145.267883,VIC
Cranbrook,4814,-19.307261,146.751266,QLD
Cranbrook,6321,-34.25005,117.502617,WA
Cranbrook,7190,-42.000305,148.06781,TAS
Cranebrook,2749,-33.714699,150.70961,NSW
Crangan Bay,2259,-33.173027,151.587967,NSW
Cranley,4350,-27.518118,151.939682,QLD
Craven,2422,-32.15564,151.948486,NSW
Craven Plateau,2422,-31.867292,151.768433,NSW
Crawford,4610,-26.496141,151.806961,QLD
Crawford River,2423,-32.395248,152.128738,NSW
Crawley,6009,-31.98399,115.814651,WA
Crawney,2338,-31.66066,151.082794,NSW
Crayfish Creek,7321,-40.865059,145.39592,TAS
Crediton,4757,-21.202942,148.558823,QLD
Creek Junction,3669,-36.811291,145.819839,VIC
Creewah,2631,-36.77607,149.36174,NSW
Creightons Creek,3666,-36.858116,145.528885,VIC
Cremorne,2090,-33.827602,151.230865,NSW
Cremorne,3121,-37.82745,144.990738,VIC
Cremorne,4740,-21.134296,149.188187,QLD
Cremorne,7024,-42.950043,147.52388,TAS
